"time","enappsys_radiation_national_history.mean_d-1","enappsys_radiation_national_history.mean_d-3","enappsys_radiation_national_history.mean_d-5","enappsys_radiation_national_history.mean_latest"
"2021-10-09T07:00:00.000Z","34.94","12.39","33.98","46.91"
"2021-10-09T08:00:00.000Z","89.65","48.75","101.94","115.51"
"2021-10-09T09:00:00.000Z","141.91","80.52","135.91","184.08"
"2021-10-09T10:00:00.000Z","190.72","134.44","168.77","245.71"
"2021-10-09T11:00:00.000Z","240.89","182.24","234.48","296.36"
"2021-10-09T12:00:00.000Z","283.63","216.47","267.34","333.51"
"2021-10-09T13:00:00.000Z","475.42","310.13","280.35","490.25"
"2021-10-09T14:00:00.000Z","437.75","269","306.36","452.48"
"2021-10-09T15:00:00.000Z","387.62","232.83","319.37","401.9"
"2021-10-09T16:00:00.000Z","327.78","192.02","284.71","341.84"
"2021-10-09T17:00:00.000Z","266.75","155.74","215.39","279.68"
"2021-10-09T18:00:00.000Z","222.29","129.78","180.73","233.07"
"2021-10-09T19:00:00.000Z","0","0","135.55","0"
"2021-10-09T20:00:00.000Z","0","0","45.18","0"
"2021-10-09T21:00:00.000Z","0","0","0","0"
"2021-10-09T22:00:00.000Z","0","0","0","0"
"2021-10-09T23:00:00.000Z","0","0","0","0"
"2021-10-10T00:00:00.000Z","0","0","0","0"
"2021-10-10T01:00:00.000Z","0","0","0","0"
"2021-10-10T02:00:00.000Z","0","0","0","0"
"2021-10-10T03:00:00.000Z","0","0","0","0"
"2021-10-10T04:00:00.000Z","0","0","0","0"
"2021-10-10T05:00:00.000Z","0","0","0","0"
"2021-10-10T06:00:00.000Z","0","0","0","0.01"
"2021-10-10T07:00:00.000Z","26.41","23.24","33.69","34.25"
"2021-10-10T08:00:00.000Z","61.87","69.9","101.06","78.61"
"2021-10-10T09:00:00.000Z","104.77","117.67","134.75","131.13"
"2021-10-10T10:00:00.000Z","155.44","148.06","156.88","183.88"
"2021-10-10T11:00:00.000Z","200.93","173.66","201.14","235.85"
"2021-10-10T12:00:00.000Z","234.02","191.23","223.27","279.58"
"2021-10-10T13:00:00.000Z","379.08","264.72","226.09","475.22"
"2021-10-10T14:00:00.000Z","336.9","239.97","231.72","437.53"
"2021-10-10T15:00:00.000Z","298.72","206.5","234.53","387.34"
"2021-10-10T16:00:00.000Z","250.12","170.7","208.31","327.38"
"2021-10-10T17:00:00.000Z","203.54","138.28","155.85","266.67"
"2021-10-10T18:00:00.000Z","169.62","115.24","129.62","222.23"
"2021-10-10T19:00:00.000Z","0","0","97.22","0"
"2021-10-10T20:00:00.000Z","0","0","32.41","0"
"2021-10-10T21:00:00.000Z","0","0","0","0"
"2021-10-10T22:00:00.000Z","0","0","0","0"
"2021-10-10T23:00:00.000Z","0","0","0","0"
"2021-10-11T00:00:00.000Z","0","0","0","0"
"2021-10-11T01:00:00.000Z","0","0","0","0"
"2021-10-11T02:00:00.000Z","0","0","0","0"
"2021-10-11T03:00:00.000Z","0","0","0","0"
"2021-10-11T04:00:00.000Z","0","0","0","0"
"2021-10-11T05:00:00.000Z","0","0","0","0"
"2021-10-11T06:00:00.000Z","0","0","0","0"
"2021-10-11T07:00:00.000Z","11.33","22.09","32.87","21.12"
"2021-10-11T08:00:00.000Z","29.25","65.26","98.6","45.76"
"2021-10-11T09:00:00.000Z","50.33","111.07","131.46","74.27"
"2021-10-11T10:00:00.000Z","78.87","150.73","160.17","110.04"
"2021-10-11T11:00:00.000Z","97.04","184.5","217.6","151.57"
"2021-10-11T12:00:00.000Z","118.47","210.6","246.31","191.68"
"2021-10-11T13:00:00.000Z","244.64","323.99","257.52","373.44"
"2021-10-11T14:00:00.000Z","266.6","299.17","279.96","343.68"
"2021-10-11T15:00:00.000Z","248.62","266.99","291.17","308.59"
"2021-10-11T16:00:00.000Z","214.45","226.99","259.32","263.55"
"2021-10-11T17:00:00.000Z","174.86","184.64","195.61","215.24"
"2021-10-11T18:00:00.000Z","145.72","153.87","163.75","179.37"
"2021-10-11T19:00:00.000Z","0","0","122.81","0"
"2021-10-11T20:00:00.000Z","0","0","40.94","0"
"2021-10-11T21:00:00.000Z","0","0","0","0"
"2021-10-11T22:00:00.000Z","0","0","0","0"
"2021-10-11T23:00:00.000Z","0","0","0","0"
"2021-10-12T00:00:00.000Z","0","0","0","0"
"2021-10-12T01:00:00.000Z","0","0","0","0"
"2021-10-12T02:00:00.000Z","0","0","0","0"
"2021-10-12T03:00:00.000Z","0","0","0","0"
"2021-10-12T04:00:00.000Z","0","0","0","0"
"2021-10-12T05:00:00.000Z","0","0","0","0"
"2021-10-12T06:00:00.000Z","0","0","0","0"
"2021-10-12T07:00:00.000Z","19.21","9.97","21.67","9.38"
"2021-10-12T08:00:00.000Z","59.28","23.14","65.01","28.42"
"2021-10-12T09:00:00.000Z","96.33","35.75","86.68","49.12"
"2021-10-12T10:00:00.000Z","128.63","48.67","93.57","76.33"
"2021-10-12T11:00:00.000Z","160.79","57.47","107.35","109.15"
"2021-10-12T12:00:00.000Z","190.65","74.53","114.23","135.68"
"2021-10-12T13:00:00.000Z","380.52","164.95","123.21","261.01"
"2021-10-12T14:00:00.000Z","345.98","172.36","141.15","277.14"
"2021-10-12T15:00:00.000Z","298.48","165.34","150.12","257.51"
"2021-10-12T16:00:00.000Z","244.2","144.4","133.8","224.28"
"2021-10-12T17:00:00.000Z","197.51","117.88","101.14","183.17"
"2021-10-12T18:00:00.000Z","164.59","98.23","84.81","152.64"
"2021-10-12T19:00:00.000Z","0","0","63.61","0"
"2021-10-12T20:00:00.000Z","0","0","21.2","0"
"2021-10-12T21:00:00.000Z","0","0","0","0"
"2021-10-12T22:00:00.000Z","0","0","0","0"
"2021-10-12T23:00:00.000Z","0","0","0","0"
"2021-10-13T00:00:00.000Z","0","0","0","0"
"2021-10-13T01:00:00.000Z","0","0","0","0"
"2021-10-13T02:00:00.000Z","0","0","0","0"
"2021-10-13T03:00:00.000Z","0","0","0","0"
"2021-10-13T04:00:00.000Z","0","0","0","0"
"2021-10-13T05:00:00.000Z","0","0","0","0"
"2021-10-13T06:00:00.000Z","0","0","0","0"
"2021-10-13T07:00:00.000Z","18.88","19.11","24.22","10.91"
"2021-10-13T08:00:00.000Z","63.02","59.95","72.67","35.57"
"2021-10-13T09:00:00.000Z","108.72","106.73","96.88","77.59"
"2021-10-13T10:00:00.000Z","152.2","153.58","117.72","124.62"
"2021-10-13T11:00:00.000Z","187.78","191.71","159.39","170.78"
"2021-10-13T12:00:00.000Z","216.29","222","180.22","211.92"
"2021-10-13T13:00:00.000Z","346.88","361.38","183.65","381.46"
"2021-10-13T14:00:00.000Z","320.66","332.18","190.51","343.08"
"2021-10-13T15:00:00.000Z","281.62","291.13","193.93","298.28"
"2021-10-13T16:00:00.000Z","236.93","242.96","171.59","244.31"
"2021-10-13T17:00:00.000Z","192.64","196.62","126.89","197.36"
"2021-10-13T18:00:00.000Z","160.53","163.85","104.55","164.47"
"2021-10-13T19:00:00.000Z","0","0","78.41","0"
"2021-10-13T20:00:00.000Z","0","0","26.14","0"
"2021-10-13T21:00:00.000Z","0","0","0","0"
"2021-10-13T22:00:00.000Z","0","0","0","0"
"2021-10-13T23:00:00.000Z","0","0","0","0"
"2021-10-14T00:00:00.000Z","0","0","0","0"
"2021-10-14T01:00:00.000Z","0","0","0","0"
"2021-10-14T02:00:00.000Z","0","0","0","0"
"2021-10-14T03:00:00.000Z","0","0","0","0"
"2021-10-14T04:00:00.000Z","0","0","0","0"
"2021-10-14T05:00:00.000Z","0","0","0","0"
"2021-10-14T06:00:00.000Z","0","0","0","0"
"2021-10-14T07:00:00.000Z","7.66","13.9","10.95","12.97"
"2021-10-14T08:00:00.000Z","19.02","43.09","32.83","40.51"
"2021-10-14T09:00:00.000Z","47.76","78.32","43.78","65.73"
"2021-10-14T10:00:00.000Z","92.22","118.88","50.45","91.29"
"2021-10-14T11:00:00.000Z","144.4","153.91","63.79","113.35"
"2021-10-14T12:00:00.000Z","191.83","183.41","70.46","132.71"
"2021-10-14T13:00:00.000Z","372.03","301.22","73.79","209.14"
"2021-10-14T14:00:00.000Z","316.5","262.31","80.44","197.9"
"2021-10-14T15:00:00.000Z","259.87","221.69","83.77","178.18"
"2021-10-14T16:00:00.000Z","212.53","181.94","74.55","152.78"
"2021-10-14T17:00:00.000Z","172.08","146.89","56.1","124.56"
"2021-10-14T18:00:00.000Z","143.4","122.41","46.87","103.8"
"2021-10-14T19:00:00.000Z","0","0","35.15","0"
"2021-10-14T20:00:00.000Z","0","0","11.72","0"
"2021-10-14T21:00:00.000Z","0","0","0","0"
"2021-10-14T22:00:00.000Z","0","0","0","0"
"2021-10-14T23:00:00.000Z","0","0","0","0"
"2021-10-15T00:00:00.000Z","0","0","0","0"
"2021-10-15T01:00:00.000Z","0","0","0","0"
"2021-10-15T02:00:00.000Z","0","0","0","0"
"2021-10-15T03:00:00.000Z","0","0","0","0"
"2021-10-15T04:00:00.000Z","0","0","0","0"
"2021-10-15T05:00:00.000Z","0","0","0","0"
"2021-10-15T06:00:00.000Z","0","0","0","0"
"2021-10-15T07:00:00.000Z","15.62","16.15","4.15","7.46"
"2021-10-15T08:00:00.000Z","50.67","52.95","12.43","19.5"
"2021-10-15T09:00:00.000Z","88.56","92.64","16.57","44.72"
"2021-10-15T10:00:00.000Z","124.04","131.77","33.25","94.34"
"2021-10-15T11:00:00.000Z","155.1","165.77","66.58","150.18"
"2021-10-15T12:00:00.000Z","180.12","186.44","83.25","201.24"
"2021-10-15T13:00:00.000Z","307.42","251.16","132.93","360.73"
"2021-10-15T14:00:00.000Z","271.94","223.91","232.29","331.22"
"2021-10-15T15:00:00.000Z","231.39","194.77","281.97","285.44"
"2021-10-15T16:00:00.000Z","191.41","163.17","250.83","235.73"
"2021-10-15T17:00:00.000Z","154.95","132.24","188.56","190.77"
"2021-10-15T18:00:00.000Z","129.13","110.2","157.42","158.97"
"2021-10-15T19:00:00.000Z","0","0","118.07","0"
"2021-10-15T20:00:00.000Z","0","0","39.36","0"
"2021-10-15T21:00:00.000Z","0","0","0","0"
"2021-10-15T22:00:00.000Z","0","0","0","0"
"2021-10-15T23:00:00.000Z","0","0","0","0"
"2021-10-16T00:00:00.000Z","0","0","0","0"
"2021-10-16T01:00:00.000Z","0","0","0","0"
"2021-10-16T02:00:00.000Z","0","0","0","0"
"2021-10-16T03:00:00.000Z","0","0","0","0"
"2021-10-16T04:00:00.000Z","0","0","0","0"
"2021-10-16T05:00:00.000Z","0","0","0","0"
"2021-10-16T06:00:00.000Z","0","0","0","0"
"2021-10-16T07:00:00.000Z","10.94","6.98","3.57","13.14"
"2021-10-16T08:00:00.000Z","30.96","17.24","10.7","41.46"
"2021-10-16T09:00:00.000Z","56.82","24.64","14.26","72.11"
"2021-10-16T10:00:00.000Z","84.7","30.11","25.5","100.62"
"2021-10-16T11:00:00.000Z","113.93","31.49","47.97","126"
"2021-10-16T12:00:00.000Z","136.41","30.71","59.21","146.36"
"2021-10-16T13:00:00.000Z","211.56","34.92","79.96","202.53"
"2021-10-16T14:00:00.000Z","179.06","44.39","121.45","177.07"
"2021-10-16T15:00:00.000Z","144.07","48.47","142.2","152.09"
"2021-10-16T16:00:00.000Z","114.69","43.51","126.35","127.95"
"2021-10-16T17:00:00.000Z","92.46","35.36","94.64","104.08"
"2021-10-16T18:00:00.000Z","77.05","29.46","78.79","86.74"
"2021-10-16T19:00:00.000Z","0","0","59.09","0"
"2021-10-16T20:00:00.000Z","0","0","19.7","0"
"2021-10-16T21:00:00.000Z","0","0","0","0"
"2021-10-16T22:00:00.000Z","0","0","0","0"
"2021-10-16T23:00:00.000Z","0","0","0","0"
"2021-10-17T00:00:00.000Z","0","0","0","0"
"2021-10-17T01:00:00.000Z","0","0","0","0"
"2021-10-17T02:00:00.000Z","0","0","0","0"
"2021-10-17T03:00:00.000Z","0","0","0","0"
"2021-10-17T04:00:00.000Z","0","0","0","0"
"2021-10-17T05:00:00.000Z","0","0","0","0"
"2021-10-17T06:00:00.000Z","0","0","0","0"
"2021-10-17T07:00:00.000Z","16.44","7.69","6.37","10"
"2021-10-17T08:00:00.000Z","49.92","18.86","19.11","33.43"
"2021-10-17T09:00:00.000Z","85.04","37.07","25.48","59.61"
"2021-10-17T10:00:00.000Z","119.69","66.64","50.36","84.6"
"2021-10-17T11:00:00.000Z","147.7","88.48","100.12","106.68"
"2021-10-17T12:00:00.000Z","168.94","93.43","124.99","126.46"
"2021-10-17T13:00:00.000Z","263.56","202.21","153.44","198.22"
"2021-10-17T14:00:00.000Z","231.33","228.21","210.33","172.25"
"2021-10-17T15:00:00.000Z","196.82","220.22","238.77","145.14"
"2021-10-17T16:00:00.000Z","160.96","187.46","210.99","118.19"
"2021-10-17T17:00:00.000Z","129.67","151.27","155.41","95.3"
"2021-10-17T18:00:00.000Z","108.06","126.05","127.62","79.42"
"2021-10-17T19:00:00.000Z","0","0","95.72","0"
"2021-10-17T20:00:00.000Z","0","0","31.91","0"
"2021-10-17T21:00:00.000Z","0","0","0","0"
"2021-10-17T22:00:00.000Z","0","0","0","0"
"2021-10-17T23:00:00.000Z","0","0","0","0"
"2021-10-18T00:00:00.000Z","0","0","0","0"
"2021-10-18T01:00:00.000Z","0","0","0","0"
"2021-10-18T02:00:00.000Z","0","0","0","0"
"2021-10-18T03:00:00.000Z","0","0","0","0"
